Charity,Timestamp,id,viewCount,likeCount,favoriteCount,commentCount
Seattle Humane Society,1739265051.1077366,CMW6QB-pfdA,40,0.0,0,0.0
Manchester True Collaborative,1739265051.1077366,aTdVVLXPYAc,28,2.0,0,3.0
ReliefAid,1739265051.1077366,dSG6nu4XAPQ,844,53.0,0,1.0
ReliefAid,1739265051.1077366,wGQ2DcycMNs,227,4.0,0,1.0
Herd and Flock Animal Sanctuary,1739265051.1077366,o5mbFcooXIg,14,0.0,0,0.0
Foundation for an Independent Tomorrow (FIT),1739265051.1077366,sabrxrhHND0,6,0.0,0,1.0
"Renesting Project, Inc.",1739265051.1077366,QS3SF_wkSiI,64,6.0,0,4.0
Campaign Against Living Miserably,1739265051.1077366,8IVxR8HOnV8,52,8.0,0,4.0
Habibi.Works,1739265051.1077366,_PCuOnUcDOU,149,6.0,0,0.0
The Trevor Project,1739265051.1077366,zfOIAd-NDfw,19,0.0,0,
St Raphael's Hospice,1739265051.3320105,s0XTtDoky1A,28,1.0,0,0.0
The Pet Fund,1739265051.3320105,D_2pLO7XNDw,49,5.0,0,4.0
Habibi.Works,1739265051.3320105,OvSLHDsNpZ4,180,9.0,0,0.0
APOPO Herorats,1739265051.3320105,ZA20UYZ8Gpc,31,6.0,0,3.0
The American Red Cross,1739265051.3320105,xDvaO_Keng8,20,0.0,0,0.0
Suubi Teen MOPS Uganda,1739265051.3320105,Al22z1VSfBI,202,15.0,0,
Burma Skincare Initiative,1739265051.3320105,DThjJNTS41E,14,0.0,0,
Thirst Project,1739265051.3320105,lBJ44ywglQI,10,0.0,0,0.0
Mastodon,1739265051.3320105,nRJQe18ranQ,58,4.0,0,0.0
Friends of Lackota Animal Sanctuary,1739265051.3320105,9rMTQdQG7FA,25,1.0,0,3.0
Survival International,1739265051.3320105,byqORhFkrJU,22,1.0,0,0.0
Habibi.Works,1739265051.3320105,QxpG88FymGs,134,10.0,0,0.0
Habibi.Works,1739265051.3320105,4DPdqkkPTqU,260,18.0,0,0.0
Other People Fund,1739265051.3320105,_BocnoTit-0,62,8.0,0,1.0
One Heart Project,1739283706.4170427,yxUFeqwxgug,27,0.0,0,0.0
Soul Bilíngue,1739283706.4170427,2qu2dJYfVQ0,6,1.0,0,0.0
The Savannah Children's Theatre,1739283706.4170427,9jTdIJpIPBM,14,0.0,0,1.0
Puzzle Pieces Squared,1739283706.4170427,nCXYThUOymQ,60,0.0,0,
Sembrando Esperanza (Reforest Ecuador),1739283706.4170427,FPIsg1ZWFrA,4,0.0,0,0.0
Pink Ribbon Good,1739283706.4170427,q-kL8x8KbuU,15,1.0,0,0.0
Haiti Partners,1739283706.4170427,RKZ7JtSBZHs,63,0.0,0,0.0
Mahim Aboli Foundation,1739283706.4170427,grqDjqXmK8g,23,2.0,0,
She's The First,1739283706.4170427,tB4L-S1BFsw,12,1.0,0,1.0
Pamoja Community-Based Organisation,1739283706.4170427,5mYVVoNAdcY,7,0.0,0,0.0
Kindness Begins with Me,1739283706.4170427,elTn8w-jAqk,8,0.0,0,0.0
Animal Wonders,1739283706.4170427,GQUdk1ElX4s,1889,367.0,0,28.0
Earth Hero,1739283706.4170427,AR5F9-9cDJg,16,2.0,0,0.0
People Against Landlord Abuse & Tenant Exploitation,1739283706.4170427,agH6GDy9-vE,94,6.0,0,2.0
National Abortion Federation,1739283706.4170427,KMq_1J3MqkA,38,2.0,0,0.0
Planet Reimagined,1739283706.4170427,iaJ6x5Ep3q0,10,1.0,0,0.0
Viral Vegans,1739283706.4170427,nvHojj_CM5M,31,1.0,0,1.0
THE HOSPICE CASA SPERANTEI FOUNDATION,1739283706.4170427,wxRSNsxmOII,19,1.0,0,0.0
LitShop,1739283706.4170427,SmYuRpnDxU4,15,1.0,0,0.0
Lost-N-Found Youth,1739283706.4170427,4UhTl8ngFbk,27,2.0,0,1.0
Viral Vegans,1739283706.4170427,tqfYLqy1o54,79,,0,4.0
Pamoja Community-Based Organisation,1739283706.4170427,TLH6WHCSj0E,12,2.0,0,0.0
Ocean Conservancy,1739283706.4170427,0AG0TA_UdQg,7,0.0,0,0.0
Veganuary,1739283706.4170427,ecFpndTEC_k,21,1.0,0,0.0
"Batten Disease Support, Research, and Advocacy Foundation",1739283706.4170427,vTuwMCRN9Xc,20,0.0,0,0.0
Queer Camp,1739283706.4170427,isxucovx1pw,34,3.0,0,
Exotic Animals Rescue and Pet Sanctuary,1739283706.4170427,OqwLvEBuPbo,21,1.0,0,0.0
Thirst Project,1739283706.4170427,ltj1huqGaIY,3,0.0,0,0.0
A Cat's Life Rescue,1739283706.4170427,TlJxTgNEaTE,26,1.0,0,0.0
Yoga and Sports for Refugees,1739283706.4170427,lQyP6uls5u0,32,4.0,0,0.0
Archaeology in the Community,1739283706.4170427,V6sIRYU8HME,8,1.0,0,0.0
DOSE Artist Collective,1739283706.4170427,wWz8EAYxxGc,10,0.0,0,0.0
SameSame,1739283706.4170427,kVBUzFZzhXE,7,0.0,0,0.0
Aquatic Life Institute,1739283706.4170427,yF-nJSQNvk8,63,6.0,0,2.0
UNRWA USA,1739283706.4170427,j4PJ4feHUS0,15,3.0,0,3.0
Viral Vegans,1739283706.4170427,LJxx8amBotU,199,34.0,0,1.0
A Moment of Magic Foundation,1739283706.4170427,Lq-WY80j_js,9,1.0,0,
Student Advocacy Center of Michigan,1739283706.4170427,W0hJGlggUT0,15,0.0,0,0.0
"International Fund for Animal Welfare, Inc.",1739283706.4170427,Mpa1JQxU5Is,3,0.0,0,0.0
New Incentives,1739283706.4170427,OqPp6XhG6ak,10,0.0,0,0.0
Camp Fatima of New Jersey,1739283706.4170427,6Y0CEUBB2EY,21,0.0,0,0.0
She's The First,1739283706.4170427,BAZNgpuLI1A,9,1.0,0,1.0
The Humane League,1739283706.4170427,rKyHMBIPD0M,92,3.0,0,0.0
Viral Vegans,1739283706.4170427,G6CDx-S1IVk,13,3.0,0,0.0
Fish Welfare Initiative,1739283706.4170427,86gOwygi7Q4,37,1.0,0,0.0
Animal Advocacy Africa,1739283706.4170427,0NsIM-UsNgk,11,0.0,0,0.0
Global Citizen Adventure Corps,1739283706.4170427,pKSI16X96go,8,0.0,0,0.0
Legacy Youth Leadership,1739283706.4170427,5sFc70TDr4w,8,1.0,0,0.0
Archaeology in the Community,1739283706.4170427,nBFxnDrfpUQ,7,1.0,0,0.0
Vida Plena,1739283706.4170427,_JNMCzqspsY,9,0.0,0,0.0
Family Promise of the Jersey Shore,1739283706.687013,BFKfcpBChyw,4,0.0,0,0.0
Habibi.Works,1739283706.687013,L5UbzlKEqqk,24,0.0,0,0.0
Wings of Rescue,1739283706.687013,in406LTN6tY,24,,0,0.0
Habibi.Works,1739283706.687013,ro7ofJaeD8M,9,1.0,0,0.0
Parkinson's UK,1739283706.687013,8ZtIQ03p1m4,13,0.0,0,0.0
MIND Research Institute,1739283706.687013,ddXf3uOj-3Y,16,0.0,0,0.0
ProVeg International,1739283706.687013,M6-61INs5eo,9,2.0,0,1.0
Art Meets Education,1739283706.687013,BCbI05varXY,16,0.0,0,0.0
EMU International Scholarship Fund,1739283706.687013,XW4vMSMoDVE,33,4.0,0,0.0
International Campaign to Abolish Nuclear Weapons,1739283706.687013,OeUEM5BWuo0,5,0.0,0,0.0
Sprach- und Bildungsförderung SprInt gGmbH,1739283706.687013,mpbzp2akuT8,14,1.0,0,1.0
Campaign Against Living Miserably,1739283706.687013,Xj73Rxg_evA,11,0.0,0,0.0
Bail Project,1739283706.687013,gZTaX9hJ1n4,8,0.0,0,0.0
Palestinian Youth Movement,1739283706.687013,wT9QFBYLG1U,2,0.0,0,0.0
National Abortion Federation,1739283706.687013,JBKKJb_M3CU,8,0.0,0,0.0
National Abortion Federation,1739283706.687013,86OHukSFCB0,9,0.0,0,0.0
War Child,1739283706.687013,JWj86Ul-rSk,69,7.0,0,0.0
ReFOCUS Media Labs,1739283706.687013,X-4_Pv5j7_4,24,3.0,0,0.0
Seacology,1739283706.687013,2lR8QTkqvw4,8,2.0,0,0.0
Cure CLCN6,1739283706.687013,GriWDWSuDoQ,11,1.0,0,1.0
Girls for change Initiative,1739283706.687013,531Csu1WYSg,6,0.0,0,0.0
Small Miracles,1739283706.687013,a1w7YAdqrq0,14,0.0,0,0.0
ASISTA Immigration Assistance,1739283706.687013,8SOhKeKEg-0,4,1.0,0,0.0
Lets Plant e.V.,1739283706.687013,SCKLiE6vbo0,6,0.0,0,0.0
Thirst Project,1739283706.687013,_xs_If6ZYQ8,80,4.0,0,
Hear Your Song,1739283706.687013,pValiVTC_OA,3,0.0,0,0.0
The Friendship Circle,1739283706.687013,VnxvYaHQ5GM,25,2.0,0,0.0
The Starfish Foundation,1739283706.687013,78UdfaoOMUE,18,2.0,0,0.0
Michael J. Fox Foundation,1739283706.687013,OecVeMx8dcQ,21,5.0,0,2.0
Now I Lay Me Down to Sleep,1739283706.687013,EJrwlQRZH3c,33,6.0,0,0.0
Alveus Sanctuary,1739283706.687013,BXpGj9xtuik,8,0.0,0,0.0
LifeSmart Education,1739283706.687013,zFBVCA6EJqI,15,2.0,0,0.0
The J.E.D. Foundation,1739283706.687013,DuzKAoRRrxk,6,0.0,0,0.0
War Child,1739283706.687013,SY8zztFtJi4,5,,0,0.0
cancer research institute,1739283706.687013,u99OyBTLinw,9,2.0,0,0.0
Campaign Against Living Miserably,1739283706.687013,KHG-aeaPE8Y,18,2.0,0,0.0
Gamers Outreach,1739283706.687013,NWSBm9ad50w,38,5.0,0,2.0
"Carabiner Collections, Inc.",1739283706.687013,7y7pwxzGTE0,30,6.0,0,0.0
Puppies Behind Bars,1739283706.687013,Y3fKGOPyC8I,15,6.0,0,0.0
Project Drawdown,1739283706.687013,_-klp4LR0dE,19,3.0,0,
She's The First,1739283706.687013,oXl1ooMdq00,159,3.0,0,1.0
ReliefAid,1739283706.687013,4qHyKYXp9SM,21,1.0,0,0.0
Amigxs Del M.A.R.,1739283706.687013,m_MlSc721Y0,43,9.0,0,
Palomacy Pigeon & Dove Adoptions,1739283706.687013,CtRhyOE6bDA,9,1.0,0,
She's The First,1739283706.687013,OsGeoMijWTE,10,0.0,0,0.0
Legacy Youth Leadership,1739283706.687013,iwbENZeeSd0,23,1.0,0,2.0
United Mitochondrial Disease Foundation,1739283706.687013,UkWbeDkSdwk,14,0.0,0,0.0
National Eating Disorders Association,1739283706.687013,mBy0oNhDaBU,33,4.0,0,0.0
Malala Fund,1739283706.687013,RqAx5SeGT_Y,18,0.0,0,1.0
Communitopia,1739283706.9574163,9FNLoRhAWHg,30,3.0,0,0.0
WaterAid,1739283706.9574163,vaXmiy0ph4Q,24,3.0,0,0.0
Equal Justice Initiative,1739283706.9574163,q2XWX4eGSzk,4,0.0,0,0.0
Limbs for Life,1739283706.9574163,4G6nNGHT2wg,31,2.0,0,0.0
Cosmopolitan Party Foundation,1739283706.9574163,snHhDawECpc,30,1.0,0,0.0
Prison Book Program,1739283706.9574163,LFQHTOF7OP4,12,1.0,0,2.0
Legacy Youth Leadership,1739283706.9574163,nHadd1lvsk0,1283,155.0,0,24.0
She's The First,1739283706.9574163,6gLDG345BYA,8,1.0,0,1.0
Encouraging Women Across All Borders,1739283706.9574163,omk-RAUXtRs,4,0.0,0,0.0
Collaborative Family Healthcare Association,1739283706.9574163,192Sy3VILDk,25,1.0,0,0.0
PCHR,1739283706.9574163,hSYhBJEK2NQ,21,7.0,0,2.0
UNRWA USA,1739283706.9574163,M3r0Q73sfpw,23,7.0,0,2.0
FREE2LUV,1739283706.9574163,vEs8R03-h-8,17,1.0,0,0.0
Disability EmpowHer Network,1739283706.9574163,KaCAFG1oKgI,8,0.0,0,0.0
Prison Book Program,1739283706.9574163,GMIge_zAqRA,19,1.0,0,0.0
The Northwest Hub,1739283706.9574163,r8B00aaAay4,13,1.0,0,1.0
Not Forgotten,1739283706.9574163,tNlmWBTOxtg,13,1.0,0,0.0
ACLU,1739283706.9574163,oZWke0AjPUg,20,0.0,0,
This Star Won't Go Out,1739283706.9574163,cODIZZO9Lpg,44,8.0,0,2.0
Sandy Hook Promise,1739283706.9574163,LT-QblUea78,11,0.0,0,0.0
OpenMRS,1739283706.9574163,9K9ApHfiUF4,87,15.0,0,0.0
Digital4Good x #ICANHELP,1739283706.9574163,5Ws19y7Vi0g,22,3.0,0,0.0
The Superhero Project,1739283706.9574163,ErKhUbOPMRw,6,1.0,0,1.0
Day One,1739283706.9574163,Ftjj7UzVP2Q,20,2.0,0,0.0
Ophelias Place,1739283706.9574163,AbrkoU89LJA,14,1.0,0,1.0
DoSomething.org,1739283706.9574163,M4mbNoNFm7U,47,2.0,0,1.0
Giving What We Can,1739283706.9574163,P-iLbQWwvbU,53,9.0,0,0.0
Scarleteen,1739283706.9574163,uDylAlyOJhQ,38,3.0,0,2.0
She's The First,1739283706.9574163,rZzZhijtWEY,27,3.0,0,2.0
No Means No Worldwide,1739283706.9574163,8xuGqjh2tpE,24,2.0,0,0.0
Literacy for Life,1739283706.9574163,yGDp8HYKOk4,9,0.0,0,0.0
St. Jude Children's Research Hospital,1739283706.9574163,WKDFM9by1AI,5,0.0,0,0.0
NATIONAL LGBTQ TASK FORCE,1739283706.9574163,ZLpPZUcxIhI,62,3.0,0,0.0
American Foundation for Suicide Prevention,1739283706.9574163,8Q4_Os2b4EU,12,1.0,0,0.0
Aquatic Life Institute,1739283706.9574163,yi92iApYedc,13,0.0,0,0.0
LOVEPAWS,1739283706.9574163,C84i_b9UAAU,4,0.0,0,0.0
wellpower,1739283706.9574163,gAl27XrKnPw,14,2.0,0,0.0
Sinergia Animal,1739283706.9574163,GAwnMts_jDk,8,1.0,0,0.0
Thirst Project,1739283706.9574163,d8ctD_IqcTU,8,0.0,0,0.0
Centre for the Governance of AI,1739283706.9574163,Wj6To4Cvkd4,11,0.0,0,0.0
Seacology,1739283706.9574163,IXGbTByySQ4,56,2.0,0,0.0
Tinykittens,1739283706.9574163,LXeWkow-Egs,4,0.0,0,0.0
GLOBAL REFUGE,1739283706.9574163,y3Fer8VD64Q,30,3.0,0,0.0
Animal Sanctuary Aurora,1739283706.9574163,1TfErf1aNSk,16,3.0,0,0.0
Instrument Shop,1739283706.9574163,65TR20LQOLM,51,5.0,0,1.0
Sphinx Academy,1739283706.9574163,GxeY4Tok-iQ,12,1.0,0,0.0
Sentience,1739283706.9574163,L-EHVUn9hSQ,71,8.0,0,1.0
Kafessiz Turkiye,1739283706.9574163,rGWxS6kNc5E,6,0.0,0,0.0
Sinergia Animal,1739283706.9574163,gPVEtZYL1aY,9,0.0,0,0.0
Awakening Recovery,1739283706.9574163,ryvQjhKI7Rk,3,1.0,0,0.0
Mermaids UK,1739283707.190418,-MViUL06nHw,98,6.0,0,2.0
Time Out Youth,1739283707.190418,BqrsO-g8Aio,24,3.0,0,3.0
True Colors United,1739283707.190418,Zloo8G1faCY,22,5.0,0,0.0
Missoula Friends of the Shelter,1739283707.190418,vCaysaBRCHs,13,1.0,0,1.0
Thirst Project,1739283707.190418,4ccvi7IN0Xs,11,0.0,0,0.0
Thirst Project,1739283707.190418,SFMBiOCFX-k,7,0.0,0,0.0
Campaign Against Living Miserably,1739283707.190418,DonE1m6iQn4,158,17.0,0,0.0
Belong Center,1739283707.190418,ighOL3KLPpY,5,0.0,0,0.0
Happy Doggo,1739283707.190418,cgw2zMk5-gc,3937,1094.0,0,46.0
StepUp Greensboro,1739283707.190418,c-UVDeoy_mI,43,9.0,0,1.0
Palestinian American Community Center,1739283707.190418,w-kkBaehG8I,31,5.0,0,7.0
Asian American Community Fund of Pennsylvania,1739283707.190418,QS8KKg9z7iE,33,,0,7.0
Thirst Project,1739283707.190418,2O54BQ6jQJ8,8,1.0,0,0.0
Mollesnejta,1739283707.190418,cB_YPlKo4gs,29,7.0,0,0.0
Yoga and Sports for Refugees,1739283707.190418,FjtvPPwtpZQ,22,4.0,0,2.0
The Social Teahouse Foundation,1739283707.190418,4DZspjt9FAY,5,1.0,0,0.0
Animal Advocacy Careers,1739283707.190418,TSCJOuzXWFY,22,0.0,0,0.0
Queer Lexikon e.V.,1739283707.190418,dOQsMuhRLcw,34,7.0,0,0.0
Habibi.Works,1739283707.190418,qWkf7V2i9mY,21,1.0,0,0.0
Animal Advocacy Careers,1739283707.190418,Y6zA69ZtkSw,21,1.0,0,0.0
Habibi.Works,1739283707.190418,Xs2NpcSP7s8,39,5.0,0,0.0
Legacy Youth Leadership,1739283707.190418,HIz49A1EwrA,5,0.0,0,0.0
Stichting Heuvelrug Theater,1739283707.190418,RUDfjOJkzcs,74,5.0,0,0.0
Habibi.Works,1739283707.190418,FrMh7y1ctWs,56,1.0,0,0.0
Veganuary,1739283707.190418,xvgmypOM6qQ,101,21.0,0,5.0
A child a dream a future - Un enfant un rêve un avenir,1739283707.190418,XMSHR2dniI0,20,1.0,0,0.0
Animal Charity Evaluators,1739283707.190418,0JA_fxAzTd4,22,,0,0.0
Good Food Institute,1739283707.190418,aM_z8BowHIo,45,3.0,0,0.0
Acceptess-T,1739283707.190418,-I16aclOG0Q,29,2.0,0,0.0
She's The First,1739283707.190418,aO6fEnTv0C4,14,2.0,0,0.0
Kick it for Cancer,1739283707.190418,g9sabU5xzuQ,17,1.0,0,
Veganuary,1739283707.190418,oe21KLKup40,12,0.0,0,0.0
Veganuary,1739283707.190418,BFgOot11A3Q,90,20.0,0,4.0
Campaign Against Living Miserably,1739283707.190418,BShcMtCXyHE,772,149.0,0,11.0
Faunalytics,1739283707.190418,RpQtut7rbVg,28,6.0,0,0.0
Faunalytics,1739283707.190418,AXuKLzEzYB8,37,6.0,0,0.0
Good Food Institute,1739283707.190418,PBDU33b5NnI,25,5.0,0,0.0
ACTRA,1739283707.190418,k5Xxtw4bPcY,25,3.0,0,0.0
Children Change Colombia,1739283707.190418,Ctdgg3f_fz4,31,4.0,0,0.0
Access to Medicines Initiative,1739283707.190418,s7pclN8h2Qs,15,4.0,0,0.0
Good Food Institute,1739283707.190418,mufXVHo5wZU,12,1.0,0,0.0
GiveDirectly,1739283707.190418,BDy5M1IxNB4,4,1.0,0,0.0
Lead Exposure Elimination Project,1739283707.190418,7lIC7MuGFEw,11,1.0,0,1.0
Children's Future International,1739283707.190418,yDW9Cpgyddc,13,4.0,0,0.0
International Campaign to Abolish Nuclear Weapons,1739283707.190418,lmerP2002FY,6,1.0,0,0.0
She's The First,1739283707.190418,BUWGU6agTw4,26,2.0,0,0.0
Friends of Rescue Animals,1739283707.190418,ifU_B2YXHFE,10,0.0,0,0.0
Midtown Greenway Coalition,1739283707.190418,M56fqbPtUo8,8,0.0,0,0.0
Prescription Joy,1739283707.190418,yaf8XK005IM,7,1.0,0,0.0
Giving What We Can,1739283707.190418,JX4lMoT4AuU,190,29.0,0,1.0
New Roots Institute,1739283707.4420693,fhYG-T3q1HU,42,8.0,0,0.0
Meals For Unity,1739283707.4420693,mBJBXn3R_no,18,0.0,0,1.0
Global Changemakers,1739283707.4420693,Ujj1j2HrwOU,6,0.0,0,0.0
Kids of Hope School,1739283707.4420693,2m27ea0sAHY,107,4.0,0,
Ecology Project International,1739283707.4420693,TOnKSdt9ud8,8,0.0,0,0.0
Ecology Project International,1739283707.4420693,nWZy5k-J9Es,8,0.0,0,0.0
Ecology Project International,1739283707.4420693,A0Yl33PFKNQ,10,0.0,0,0.0
Ecology Project International,1739283707.4420693,c22X8uQRtes,9,0.0,0,0.0
Ecology Project International,1739283707.4420693,JRyE4PsuCw8,7,0.0,0,0.0
Ecology Project International,1739283707.4420693,bX6KROrdwP4,9,0.0,0,0.0
Autistica,1739283707.4420693,QFXb-CWH_IQ,10,0.0,0,0.0
Ecology Project International,1739283707.4420693,NgSEsKLD4BM,11,0.0,0,0.0
Ecology Project International,1739283707.4420693,0fsNrPG2hD0,6,0.0,0,0.0
Ecology Project International,1739283707.4420693,JnU4-CI9kms,15,0.0,0,0.0
Ecology Project International,1739283707.4420693,67QRqAZO3tQ,7,0.0,0,0.0
Ecology Project International,1739283707.4420693,71zfUyZ5d44,7,0.0,0,0.0
Ecology Project International,1739283707.4420693,ZECA6HZb9lk,11,0.0,0,0.0
Ecology Project International,1739283707.4420693,u09kmWZt0pw,13,2.0,0,0.0
Campaign Against Living Miserably,1739283707.4420693,d5QYP6Kvs78,53,1.0,0,1.0
Big Sky Youth Empowerment,1739283707.4420693,cP8moqTRNN8,8,0.0,0,0.0
Aquatic Life Institute,1739283707.4420693,csnKW74g6Mo,26,3.0,0,0.0
Underdog Animal Rescue and Rehab,1739283707.4420693,qxxKtXsvXi8,12,0.0,0,0.0
Prison Book Program,1739283707.4420693,TNbai9ilZys,29,2.0,0,2.0
ReliefAid,1739283707.4420693,yMPnTHj220k,170,4.0,0,0.0
TB Alliance,1739283707.4420693,Bxxdh9F4HPg,5,1.0,0,0.0
Fistula Foundation,1739283707.4420693,cLqCBcY6Quc,18,1.0,0,0.0
Legacy Youth Leadership,1739283707.4420693,kF_ZoD5B8zI,761,121.0,0,15.0
Autistica,1739283707.4420693,VBH5UbYV7cs,15,1.0,0,0.0
She's The First,1739283707.4420693,j7nQxGK4RVg,953,190.0,0,14.0
PauseAI,1739283707.4420693,qOD05tpGcGA,31,4.0,0,0.0
selfm-aid,1739283707.4420693,Bdes9ZFx8BE,45,0.0,0,0.0
Wild Animal Initiative,1739283707.4420693,c46nRss4H1Y,70,8.0,0,1.0
Autistica,1739283707.4420693,iOMXZVYPl9M,20,1.0,0,1.0
RiseBoro Community Partnership,1739283707.4420693,FU3VUqmYqdM,32,2.0,0,0.0
Fungi Foundation,1739283707.4420693,F_aht8V1krw,11,0.0,0,1.0
ACLU,1739283707.4420693,iQFKTACdM84,129,4.0,0,0.0
selfm-aid,1739283707.4420693,AMCz9k5-jNs,20,0.0,0,0.0
Veganuary,1739283707.4420693,Jvb_ZGh_5WY,145,24.0,0,3.0
She's The First,1739283707.4420693,R5qSZOJn5kM,34,8.0,0,
Blood Cancer UK,1739283707.4420693,5GhkSMmOhKk,4,0.0,0,0.0
Autistica,1739283707.4420693,PAsUZmI8O0I,11,2.0,0,1.0
Teens4TeensHelp,1739283707.4420693,-45YVcHLzzk,25,0.0,0,0.0
Legacy Youth Leadership,1739283707.4420693,Sr_1VkhfTcI,16,1.0,0,0.0
Animal Equality,1739283707.4420693,1i4wZa4rrsQ,644,73.0,0,12.0
Autistica,1739283707.4420693,UXwO7XCYFjA,15,2.0,0,1.0
This Star Won't Go Out,1739283707.4420693,SYCLLYiDVzs,8,1.0,0,0.0
Legacy Youth Leadership,1739283707.4420693,iyRppvr16MU,8,1.0,0,0.0
"Safe To Be, Inc.",1739283707.4420693,vgjQMk0sZr0,21,1.0,0,1.0
Kate's Club,1739283707.4420693,G7SirW6ZLcY,54,11.0,0,0.0
Misfits Rehab,1739283707.4420693,Bk1KmdUb6rA,23,1.0,0,1.0
Kindness Begins with Me,1739283707.689661,nYF_0PClM98,12,0.0,0,0.0
Habibi.Works,1739283707.689661,UXsQugFHDXQ,175,5.0,0,0.0
Queer Liberation Library,1739283707.689661,itcYvJI89a4,48,7.0,0,3.0
Furkids Animal Rescue & Shelters,1739283707.689661,Uqrb0oGg6wc,11,0.0,0,0.0
On The Move Art Studio,1739283707.689661,mVF1XB2Kcow,12,1.0,0,1.0
NephCure Kidney International,1739283707.689661,yFpYHMxivrU,12,1.0,0,4.0
ProVeg International,1739283707.689661,UW16EnO2-Hk,94,4.0,0,0.0
Squires Empowering Young Dads,1739283707.689661,oU8T0-BTdB0,28,2.0,0,1.0
World Central Kitchen,1739283707.689661,xrpsNmqPOJ8,45,4.0,0,3.0
Give Kids the World,1739283707.689661,x1jvIn5SImc,19,0.0,0,0.0
Centre for the Governance of AI,1739283707.689661,nrOgoyPoysg,15,2.0,0,0.0
Spiro,1739283707.689661,Gf1yNKRN6m8,37,6.0,0,4.0
Against Malaria Foundation,1739283707.689661,ojnCQES1X5w,18,1.0,0,1.0
Missoula Urban Demonstration Project (MUD),1739283707.689661,bs0PK85S0nQ,19,1.0,0,0.0
Legacy Youth Leadership,1739283707.689661,PE-X9Q2PmVw,37,1.0,0,0.0
American Humane Society,1739283707.689661,9scCrzOLRQo,170,12.0,0,3.0
Associação Auxílio e Amizade (Aid & Friendship Association),1739283707.689661,4iIaphydDE8,95,9.0,0,7.0
Teens4TeensHelp,1739283707.689661,UijfbnqE5Yc,34,1.0,0,
Habibi.Works,1739283707.689661,bp8YFv0L1qw,147,14.0,0,0.0
Legacy Youth Leadership,1739283707.689661,mg9iKHCNMjI,9,0.0,0,0.0
Barefoot Shakespeare Company,1739283707.689661,2aOSsO4xUls,8,1.0,0,2.0
Sustainability Matters,1739283707.689661,4P419a8MFd4,135,10.0,0,1.0
She's The First,1739283707.689661,hmiZHeuyJmQ,36,3.0,0,3.0
Camp Lilac,1739283707.689661,QD4WF2EvD2I,57,8.0,0,2.0
ReliefAid,1739283707.689661,PwUxuIlcJf4,235,5.0,0,1.0
Youth With A Mission Hopeland,1739283707.689661,Sz9dD5w1uCY,56,4.0,0,0.0
Doctors Without Borders,1739283707.689661,66QRzXghR-0,17,0.0,0,2.0
Animal Charity Evaluators,1739283707.689661,0jw8LvKMSZo,33,0.0,0,0.0
ReliefAid,1739283707.689661,yfGHDX0rUWs,106,2.0,0,1.0
Habibi.Works,1739283707.689661,Nb2KanuAUQM,174,9.0,0,0.0
ReliefAid,1739283707.689661,rdTxkuSPxD0,137,6.0,0,2.0
Girl Scouts of the USA,1739283707.689661,1nKaDnTa1Y4,8,0.0,0,
Chattanooga Free Store,1739283707.689661,nGUz1vSgWsI,29,2.0,0,5.0
Legacy Youth Leadership,1739283707.689661,19sMrqcuFz4,10,0.0,0,0.0
Legacy Youth Leadership,1739283707.689661,qVdJZtr_1zs,23,0.0,0,0.0
Chris Wivholm Foundation,1739283707.689661,BaoTrXPAYE0,36,2.0,0,0.0
Habibi.Works,1739283707.689661,TysN0anTcHU,73,6.0,0,0.0
Greater Change Foundation,1739283707.689661,uUgC8hTDw8I,14,1.0,0,1.0
Rainbow Trust Children's Charity,1739283707.689661,tPuGP8BoKsI,133,5.0,0,2.0
Habibi.Works,1739283707.689661,Q7aUOh_kf5Y,202,10.0,0,1.0
Seattle Humane Society,1739283707.689661,CMW6QB-pfdA,40,0.0,0,0.0
Manchester True Collaborative,1739283707.689661,aTdVVLXPYAc,28,2.0,0,3.0
ReliefAid,1739283707.689661,dSG6nu4XAPQ,844,53.0,0,1.0
ReliefAid,1739283707.689661,wGQ2DcycMNs,227,4.0,0,1.0
Herd and Flock Animal Sanctuary,1739283707.689661,o5mbFcooXIg,14,0.0,0,0.0
Foundation for an Independent Tomorrow (FIT),1739283707.689661,sabrxrhHND0,6,0.0,0,1.0
"Renesting Project, Inc.",1739283707.689661,QS3SF_wkSiI,65,6.0,0,4.0
Campaign Against Living Miserably,1739283707.689661,8IVxR8HOnV8,52,8.0,0,4.0
Habibi.Works,1739283707.689661,_PCuOnUcDOU,157,6.0,0,0.0
The Trevor Project,1739283707.689661,zfOIAd-NDfw,19,0.0,0,
St Raphael's Hospice,1739283707.897258,s0XTtDoky1A,28,1.0,0,0.0
The Pet Fund,1739283707.897258,D_2pLO7XNDw,49,5.0,0,4.0
Habibi.Works,1739283707.897258,OvSLHDsNpZ4,187,9.0,0,0.0
APOPO Herorats,1739283707.897258,ZA20UYZ8Gpc,31,6.0,0,3.0
The American Red Cross,1739283707.897258,xDvaO_Keng8,20,0.0,0,0.0
Suubi Teen MOPS Uganda,1739283707.897258,Al22z1VSfBI,204,15.0,0,
Burma Skincare Initiative,1739283707.897258,DThjJNTS41E,15,0.0,0,
Thirst Project,1739283707.897258,lBJ44ywglQI,11,0.0,0,0.0
Mastodon,1739283707.897258,nRJQe18ranQ,58,4.0,0,0.0
